adore,6845,188,崇拝する,尊敬する. あこがれる. 礼拝する,642,
adored,12914,68,崇拝,崇拝される ,,
adorn,10696,92,飾る,飾る. decorate,,
adornment,35353,11,装飾品,装飾品,,
ADR,12442,72,ADR,American Depository Receipts. 米国預託証券,,16
adrenal,13521,63,副腎の,副腎の. 副腎. 腎臓付近の,,79
adrenalectomized,22636,26,副腎を切除された,副腎を切除された ,,92
adrenalectomy,10168,100,副腎摘出,副腎摘出 ,,92
adrenalin,33910,12,アドレナリン,アドレナリン. 神経伝達物質またはホルモンとして働く,,78
adrenaline,21758,28,アドレナリン,アドレナリン. 刺激剤. 神経伝達物質またはホルモンとして働く,378,78
adrenergic,14381,57,アドレナリン作動性の,アドレナリン作動性の ,,78
Adriatic,26084,20,アドリア海,Adriatic Sea アドリア海. イタリア半島とバルカン半島に挟まれている,,2
adrift,21758,28,漂流して,漂流して. 漂って. さまよって. 目標を失って,,
adroit,40852,8,器用な,巧妙な. 器用な. 機敏な. 気転のきく. 抜け目のない,,
adroitly,31439,14,巧み,うなだれた. うつむいた,,
adsorption,22163,27,吸着,吸着. 吸着量,,
ADU,12914,68,ADU,"Analog-to-Digital Unit(アナログ-デジタルユニット), Anti-Doping Unit(アンチドーピングユニット), Accumulation & Distribution Unit(蓄積＆分配ユニット) 他
 ",,29
adulation,31439,14,お世辞,追従. お世辞,,
adult,965,2535,アダルト,おとな. 成熟した. 成人の. 成人専用の,,37
adulterer,24198,23,密通者,不義者. 浮気者,414,
adulterous,19536,34,姦通の,偽の. 姦通の. 不義を犯す. 不純な. 浮気症の,414,81
adultery,7417,166,姦通,不倫. 姦通. 密通,680,14
adulthood,8968,123,成人期,成年期. 成人期,,
advance,1307,1788,前進,前進. 進歩. 前進する. を前進させる,,
advanced,6879,187,高度な,進んだ. 上級の,,
advancement,9784,106,進歩,傷心. 進歩. 促進,,
advantage,1356,1724,利点,好都合. 有利. 利益. 長所. 便宜. 利点. 強み,825,
advantageous,12787,69,有利,有利な,,
advantageously,55144,4,有利に,有利に,,
advent,7688,156,降臨,"出現,到来,キリスト降臨, (the advent of a new age 新時代の到来)",,6
adventure,3700,469,冒険,冒険. 投機,,
adventurer,17841,40,冒険家,冒険家,,
adventurism,46471,6,冒険主義,(政治･外交面での)冒険主義,852,22
adventurous,11574,81,冒険好きな,冒険好きな,,
adverb,14243,58,副詞,副詞,,27
adverbial,50313,5,副詞の,副詞の. 副詞的な,,27
adversarial,26084,20,敵対的な,対立する. 敵対する. 反対の. 反対者の,436,
adversary,11863,78,敵,相手. 敵. 反対者. 敵対者,436,
adverse,3900,437,不利な,不利な. 反対の,733,
adversely,14726,55,逆に,逆行する,,
adversity,17555,41,逆境,不幸. 逆境. 困窮. 不幸なできごと. 災難,,
advert,2362,891,広告,広告する. 広告,,43
advertise,4764,326,広告を出す,広告する. 通知する,,43
advertisement,5651,253,広告,広告,,43
advertiser,6719,194,広告主,広告者. 広告掲載者,,43
advice,1968,1120,アドバイス,助言. 忠告. アドバイス,,
advisability,55144,4,可否,勧めるに足ること. 事の当否,,
advisable,14726,55,望ましい　,当を得た. 賢明な. 望ましい. 勧めて然るべき,,
advise,2837,687,アドバイス,に忠告する. に助言する. 通知する,,
adviser,3277,564,顧問,助言者. 忠告者. 顧問,,
advisor,5011,302,顧問,忠告者(主に米式綴り),,
advisory,5038,299,アドバイザリー,助言の. 顧問の. 諮問の,,
advocacy,5806,244,アドボカシー,主張. 弁護. 支持,729,12
advocate,2293,930,提唱者,弁護する. 擁護する. 主張する. 弁護士. 支持者. 運動家,643,12
AE,10237,99,AE,Adverse Effect(逆効果. 副作用. 有害反応. 悪影響). Alternative Education(教育選択肢. 非伝統的教育). Associate Expert. アソシエート･エキスパート他,,29
Aegean,9637,109,エーゲ,エーゲ海の ,,2
Aegis,43408,7,後援,(íːdʒɪs)(米海軍)イージス艦(総コンピュータ化巡洋艦). 2. 保護. 庇護. 後援. 指導. Zeusが娘Athenaに授けたという盾(ギリシア神話),,8
aeon,46471,6,イオン,永劫. エオン(時間の単位=10億年),,50
aerate,36956,10,通気する,空気を含ませる. 浄化のために空気にさらす. 血液に酸素を供給する,,60
aerated,29384,16,通気した,通気された ,,60
aeration,19536,34,エアレーション,"エアレーション,ばっ気,空気混入,風化",,
aerial,12653,70,アンテナ,(UK英) 空気の. 空中の. 航空(機)の. アンテナ,856,
aerie,46471,6,巣,(崖や山頂にある)ワシ. タカなどの巣,,76
aero,32594,13,エアロ,航空の. 航空学の,,41
aerobic,5709,250,好気的,好気性の,,89
aerodynamic,33910,12,空気力学的な,空気力学の. 空力的な. 航空力学的な,,41
aerodynamics,43408,7,空気力学,空気力学,,41
aeronautic,55144,4,航空,航空の. 飛行の. 飛行船操縦者の,,41
aeronautical,23649,24,航空の,航空の ,,41
aeronautics,26084,20,航空学,航空学,,41
aeroplane,55144,4,飛行機,飛行機,,41
aerosol,11574,81,エアロゾル,スプレー. 噴霧器,,
aerospace,13139,66,航空宇宙,航空宇宙(空間). 気圏(大気圏と大気圏外とで形成する). 航空宇宙科学,,41
aeruginosa,8066,145,緑膿菌,緑膿菌 ,605,85
Aesop,40852,8,イソップ,イソップ(BC 620?-560?. ギリシアの寓話作者),,98
aesthete,38763,9,唯美主義者,唯美主義者. 審美家. 美術愛好家,,48
aesthetic,6278,216,美的,(芸術の)美の. 美学の. 審美的な. 趣味のよい. 芸術的な,,
aesthetically,25431,21,審美的に,審美的に ,,
aesthetics,15027,53,美学,美学. 審美学. 美観,,
Aetna,18625,37,エトナ山,"保険会社名,山の名　他 ",,96
AF,5419,268,AF,Air force(アメリカ空軍). auto focus(自動焦点). atrial fibrillations(心房細動). Afganistan(アフガニスタン). Air France(エールフランス) ,308,23
AFAIK,20527,31,私の知る限り,as far as I know. 私の知る限り,,29
afar,18064,39,遠く,遠く(farの方が一般的),,27
affability,55144,4,愛想の良さ,愛想の良さ. 感じの良さ,,
affable,26829,19,優しい　,愛想のよい. ものやわらかな. 優しい,,
affair,1671,1363,出来事,出来事. 事務. 仕事. 問題. 事件. 事柄,,
affaire,22636,26,出来事,通常. 情事. 不適な関係に使われる,,
affect,724,3410,影響を及ぼす,に影響する. に作用する. 気取る. ふりをする. 愛着を感じる,,82
affectation,33910,12,気取り,見せかけ. ふりをすること. 気取り. てらい. きざ,,82
affected,17555,41,影響を受けた,気取った,,82
affecting,40852,8,影響,心を打つ. 感動させる. いたましい,,82
affection,6141,224,愛情,愛情. 感情. 気質. 影響. 体調. 障害. 疾患,,82
affectionate,15027,53,優しい　,愛情深い,,82
affectionately,23649,24,愛情を込めて,愛情をこめて,,82
affective,33910,12,感情の,感情の,,82
afferent,9960,103,求心性の,(医. 神経が)求心性の(末梢から中枢に向かう. 2. 輸入. 導入. 求心性.  (反)efferent. ,756,89
affidavit,9253,117,宣誓供述書,宣誓供述書. 宣誓書. 口述書,572,12
affiliate,6161,223,アフィリエイト,加盟する. 提携させる. 交際する. 関係団体. 会員,,
affiliated,55144,4,付属,関連のある. 加入の,,
affiliation,12062,76,所属,加入. 合併. 提携. (政治的な)友交関係,,
affinity,3221,576,親和性,類似性. 親近感. 魅力. attraction. 婚姻(関係),,
affirm,9203,118,確認する,肯定する. 断言する. 確認する. 確信する,574,
affirmation,17075,43,肯定,断言. 断定,574,
affirmative,4879,314,肯定的な,断定的な. 肯定の. 積極的な. 断固たる,574,
affix,22636,26,貼る,添付する. 貼る. 捺す. 加える. 添加物. 接辞,,27
affixed,23649,24,貼り付け,貼り付けられた ,,
afflict,8921,124,苦しめる,苦しめる. 悩ます,,
affliction,17841,40,苦悩,苦悩. 不幸. 悲嘆. 苦痛,608,82
affluence,26084,20,豊かさ,豊富. 裕福さ,,
affluent,9290,116,裕福な,豊富な. よどみなく流れる. 裕福な. 流れ込む,,50
afford,2055,1068,与える,余裕がある. 与える,,
affordability,29384,16,値ごろ感,値ごろ感 ,,
affordable,7296,171,手頃な価格の,手頃な価格の ,,
affront,18064,39,侮辱,侮辱する. 直面する. に敢然と立ち向かう. 侮辱,336,
Affymetrix,4410,365,アフィメトリクス,アフィリックス社. DNAチップを開発した会社,,96
Afghan,5115,292,アフガニスタンの,アフガニスタンの ,,1
Afghanistan,2348,902,アフガニスタン,アフガニスタン イスラム国 Islamic State of Afghanistan. ペルシア語･ダリー語で「アフガン人(パシュトゥーン人)の国」の意,,1
aficionado,14880,54,愛好家,熱烈な愛好者,,
afield,23138,25,道に迷って,家を離れて. 戦場に(へ). 常軌を離れて,766,
afire,50313,5,燃えて,(叙述的)燃えて,999,
aflame,55144,4,燃えて,燃えて,999,
afloat,15194,52,海上に,に浮かんで. 海上に. 浸水して. (うわさなどが)流布して. 借金しないで. 破産しないで,,
afoot,19238,35,進行中の,徒歩で. 進行中で. 起こって. 計画中で,,
aforementioned,10986,88,前述の,前述の,,
aforesaid,50313,5,前述の,前述の,,
aforethought,50313,5,故意,(名詞の後で)あらかじめ考えた. 計画的な. 故意の,391,
afoul,19536,34,抵触,からまって. 衝突して,,
afraid,2314,917,恐れて,心配して. 怖がって,,
afresh,35353,11,新たに,新たに. 更に. 再び,,
Africa,2314,917,アフリカ,アフリカ,,2
African,1830,1234,アフリカの,アフリカの,,2
Africana,18064,39,アフリカーナ,"アフリカーナ,アフリカの ",,2
Afrikaans,28448,17,アフリカーンス語,アフリカーンス語. 南アフリカ共和国全土に普及している公用語の一つ. オランダ語から派生. イギリスの植民地になって以来英語の影響を大きく受けている,,5
afro,15956,48,アフロ,アフロヘア(和製英語),,
aft,29384,16,アフト,船尾に. 後部に. 尾翼の方に,,41
after,94,24112,後に,後に. (後). ,,
aftereffect,40852,8,後遺症,後遺症. 残効,,91
afterglow,29384,16,残光,夕焼け. 夕映え. (成功後の)楽しい快感,999,62
afterlife,17555,41,死後の世界,晩年. 来世,,6
aftermath,7191,175,余波,余波. 結果 (the aftermath of war戦争の余波),,23
afternoon,1916,1165,午後,午後,,61
aftershock,23649,24,余震,余震,,63
aftertaste,30344,15,後味,後味. 余韻,,
afterthought,21758,28,結果論,あと知恵. あとからの思いつき. 結果論,757,
afterward,3942,430,その後,あとで. 後に,,
afterword,38763,9,後書き,あとがき,,
ag,5709,250,株式会社,(ドイツ語)株式会社 ,,16
aga,15027,53,AGA,男性型脱毛症 (androgenetic alopecia)他,,91
again,277,8240,再び,再び. また. もう一度,,
against,237,9487,に対して,に対する. に対して,,
Agamemnon,31439,14,アガメムノン,"(ギリシア神話)アガメムノーン(Mycenaeミケーネの王で,トロイア戦争でギリシア軍の総大将としてトロイアと戦った)",,8
agape,32594,13,口を開けて,(あんぐり)口をあけて. ぽかんとして. 唖然として,,
agar,8000,147,寒天,テングサ. 寒天(培養基),,69
agarose,6037,230,アガロース,アガロース. ゲル化しやすい中性多糖で寒天の主要な成分,,87
agate,46471,6,めのう(瑪瑙),めのう(瑪瑙),,57
agave,38763,9,リュウゼツラン,リュウゼツラン,,69
age,340,6688,年齢,年齢,,37
aged,40852,8,老いた,老いた,,37
agency,441,5329,代理店,代理店. 機関. 媒体. 作用,965,18
agenda,3143,598,アジェンダ,議題. 予定表. 会議事項. 計画表. 議事日程. 備忘録,,
agent,937,2614,代理人,代理人. 代理店. 行為の主体. 媒介. 外交員. スパイ,965,25
agglomeration,50313,5,凝集,固まり. 固まりになること. 凝集作用,,
aggrandizement,40852,8,誇張,大きく見せること. 誇張すること,446,
aggravate,13263,65,悪化させる,悪化させる. 怒らせる. 悩ませる,291,82
aggravating,18353,38,困った,一層悪化させる. 困った. 癪に障る. 腹が立つ,,
aggravation,29384,16,悪化,悪化. 重大化,,
aggregate,3392,534,集計,集まった. 骨材. 集合. 集める. 統合する. 総計～となる,374,
aggregated,16407,46,集約,集約された ,,
aggregation,7116,178,アグリゲーション,集合体,374,
aggression,7819,152,侵略,攻撃. 侵略,951,
aggressive,3253,569,攻撃的な,積極的な. 攻撃的な. 迫力たっぷりの,951,
aggressively,7449,165,積極的に,積極的に ,,
aggressiveness,31439,14,攻撃性,侵略的なこと. 積極性,951,
aggressor,24827,22,侵略者,侵略者,951,
aggrieved,21344,29,権利を侵害された,苦悩に満ちた. 立腹した. 権利を侵された,,
aghast,20184,32,びっくりして,びっくりした. びっくりして,,
agile,26829,19,機敏な,機敏な. 頭の回転の早い. 活気のある. 身の軽い. 鋭敏な,440,
agility,24827,22,アジリティ,機敏さ,,
aging,9843,105,老化,高齢化. 時効. 熟成. 年(age)をとること. 老化,,
agitate,13952,60,かき混ぜる,扇動する. 激しく動かす. かきたてる,,
agitation,13521,63,攪拌,動揺,,
agitator,33910,12,アジテーター,扇動者. かきまぜ機,,25
agitprop,40852,8,agitprop,アジテーションとプロパガンダ. アジ宣伝の,,19
aglow,43408,7,輝いて,燃え立つように照り輝いて. 情熱に燃えて. 輝いて,999,
agnostic,23138,25,不可知論者,不可知論の. 独断的な意見にとらわれない. 寛容な,,
agnosticism,46471,6,不可知論,不可知論(感覚的に経験する以上の事は知ることができないという主張),,19
ago,347,6505,前に,前に,,
agog,38763,9,うずうずして,(期待･興奮で)わくわくして. ～したくてうずうずして,,
agonist,3747,462,作動薬,"アゴニスト(作動薬). Autoradiography(放射線写真法)でリガンドの代わりに使う薬物. 生体内の特定のreceptor(受容体)に働く. (cf. ligand,antagonist拮抗薬)",289,87
agonize,35353,11,アゴナイズ,苦しむ. 悶える. 苦闘する. 苦しめる,791,
agonized,26829,19,苦悶,苦悩を表す ,,
agonizing,16859,44,苦しい　,苦しみもだえる. ひどく苦しめる,,
agony,12787,69,苦痛,苦痛. 煩悶,791,
Agora,19875,33,広場,古代ギリシャの集会場. 広場,,10
Agra,23138,25,アグラ,"アーグラ. インドのガンジス川最大の支流のヤムナー川沿いの大都市. 世界遺産のタージ･マハル廟,アーグラ城塞で知られる",,2
